Year,match_round,match_home_team,match_away_team,venue_name,match_attendance
2008,1,Carlton,Richmond,MCG,72552
2008,1,Collingwood,Fremantle,MCG,45383
2008,1,Hawthorn,Melbourne,MCG,40141
2008,1,North Melbourne,Essendon,Marvel Stadium,48100
2008,1,Port Adelaide,Geelong,Football Park,28206
2008,1,St Kilda,Sydney,Marvel Stadium,36614
2008,1,West Coast,Brisbane,Subiaco,39591
2008,1,Western Bulldogs,Adelaide,Marvel Stadium,24835
2008,2,Adelaide,West Coast,Football Park,38162
2008,2,Brisbane,Collingwood,Gabba,33867
2008,2,Fremantle,Hawthorn,Subiaco,38022
2008,2,Geelong,Essendon,Marvel Stadium,50636
2008,2,Melbourne,Western Bulldogs,MCG,27821
2008,2,Richmond,North Melbourne,MCG,39292
2008,2,St Kilda,Carlton,Marvel Stadium,43396
2008,2,Sydney,Port Adelaide,SCG,24761
2008,3,Adelaide,Port Adelaide,Football Park,45524
2008,3,Brisbane,Sydney,Gabba,29061
2008,3,Essendon,Carlton,MCG,64388
2008,3,Geelong,Melbourne,GMHBA Stadium,23570
2008,3,North Melbourne,Hawthorn,Marvel Stadium,39816
2008,3,Richmond,Collingwood,MCG,70832
2008,3,West Coast,Fremantle,Subiaco,39027
2008,3,Western Bulldogs,St Kilda,Marvel Stadium,38667
2008,4,Carlton,Collingwood,MCG,77873
2008,4,Essendon,Western Bulldogs,Marvel Stadium,47641
2008,4,Fremantle,Richmond,Subiaco,37541
2008,4,Hawthorn,Adelaide,University of Tasmania Stadium,15124
2008,4,North Melbourne,Melbourne,MCG,23427
2008,4,Port Adelaide,Brisbane,Football Park,25205
2008,4,St Kilda,Geelong,Marvel Stadium,44368
2008,4,Sydney,West Coast,ANZ Stadium,44235
2008,5,Adelaide,Fremantle,Football Park,39554
2008,5,Brisbane,Hawthorn,Gabba,30019
2008,5,Collingwood,North Melbourne,MCG,51990
2008,5,Geelong,Sydney,GMHBA Stadium,24368
2008,5,Melbourne,Carlton,MCG,44759
2008,5,St Kilda,Essendon,Marvel Stadium,46792
2008,5,West Coast,Port Adelaide,Subiaco,38302
2008,5,Western Bulldogs,Richmond,Marvel Stadium,37767
2008,6,Brisbane,Melbourne,Gabba,22878
2008,6,Carlton,Adelaide,MCG,41033
2008,6,Collingwood,Essendon,MCG,88999
2008,6,Fremantle,Geelong,Subiaco,38022
2008,6,Hawthorn,Richmond,MCG,46076
2008,6,North Melbourne,Sydney,Marvel Stadium,28392
2008,6,Port Adelaide,St Kilda,Football Park,20517
2008,6,Western Bulldogs,West Coast,Marvel Stadium,29927
2008,7,Adelaide,North Melbourne,Football Park,41898
2008,7,Essendon,Port Adelaide,Marvel Stadium,28409
2008,7,Geelong,Brisbane,GMHBA Stadium,23388
2008,7,Hawthorn,Collingwood,MCG,76048
2008,7,Melbourne,Fremantle,MCG,19423
2008,7,Richmond,St Kilda,Marvel Stadium,40585
2008,7,Sydney,Western Bulldogs,SCG,29018
2008,7,West Coast,Carlton,Subiaco,41254
2008,8,Adelaide,Melbourne,Football Park,35649
2008,8,Carlton,Brisbane,Marvel Stadium,38675
2008,8,Fremantle,Western Bulldogs,Subiaco,35624
2008,8,Hawthorn,Port Adelaide,University of Tasmania Stadium,15682
2008,8,North Melbourne,West Coast,Metricon Stadium,6354
2008,8,Richmond,Geelong,MCG,37275
2008,8,St Kilda,Collingwood,Marvel Stadium,48417
2008,8,Sydney,Essendon,ANZ Stadium,34904
2008,9,Brisbane,St Kilda,Gabba,27566
2008,9,Carlton,Fremantle,Marvel Stadium,28955
2008,9,Collingwood,Geelong,MCG,78206
2008,9,Essendon,Richmond,MCG,60333
2008,9,Melbourne,Hawthorn,MCG,41341
2008,9,Port Adelaide,Sydney,Football Park,25013
2008,9,West Coast,Adelaide,Subiaco,35348
2008,9,Western Bulldogs,North Melbourne,Marvel Stadium,34971
2008,10,Adelaide,Essendon,Football Park,41897
2008,10,Brisbane,North Melbourne,Gabba,22118
2008,10,Collingwood,West Coast,MCG,52968
2008,10,Fremantle,Port Adelaide,Subiaco,34236
2008,10,Geelong,Carlton,Marvel Stadium,46231
2008,10,Hawthorn,Western Bulldogs,University of Tasmania Stadium,19378
2008,10,St Kilda,Melbourne,Marvel Stadium,27854
2008,10,Sydney,Richmond,SCG,26852
2008,11,Brisbane,Fremantle,Gabba,24506
2008,11,Essendon,Hawthorn,Marvel Stadium,46377
2008,11,Melbourne,Collingwood,MCG,59548
2008,11,North Melbourne,Geelong,Marvel Stadium,38373
2008,11,Port Adelaide,Carlton,Football Park,29240
2008,11,Richmond,Adelaide,MCG,32767
2008,11,St Kilda,Western Bulldogs,Marvel Stadium,38914
2008,11,West Coast,Sydney,Subiaco,38802
2008,12,Adelaide,Hawthorn,Football Park,44559
2008,12,Collingwood,Carlton,MCG,80310
2008,12,Essendon,West Coast,Marvel Stadium,33386
2008,12,Fremantle,North Melbourne,Subiaco,34105
2008,12,Geelong,Port Adelaide,GMHBA Stadium,21642
2008,12,Richmond,Melbourne,Marvel Stadium,27348
2008,12,Sydney,St Kilda,SCG,25996
2008,12,Western Bulldogs,Brisbane,MCG,39320
2008,13,Brisbane,Adelaide,Gabba,29964
2008,13,Carlton,Essendon,MCG,59177
2008,13,Collingwood,Western Bulldogs,Marvel Stadium,44885
2008,13,Hawthorn,North Melbourne,MCG,42508
2008,13,Melbourne,Sydney,UNSW Canberra Oval,11437
2008,13,Port Adelaide,Richmond,Football Park,20923
2008,13,St Kilda,Fremantle,Marvel Stadium,22440
2008,13,West Coast,Geelong,Subiaco,38414
2008,14,Adelaide,Geelong,Football Park,44377
2008,14,Fremantle,Essendon,Subiaco,34239
2008,14,Hawthorn,West Coast,MCG,29138
2008,14,Melbourne,Brisbane,MCG,23278
2008,14,North Melbourne,St Kilda,Metricon Stadium,9128
2008,14,Richmond,Carlton,MCG,73503
2008,14,Sydney,Collingwood,ANZ Stadium,59266
2008,14,Western Bulldogs,Port Adelaide,TIO Stadium,11373
2008,15,Carlton,St Kilda,MCG,55658
2008,15,Collingwood,Adelaide,MCG,52592
2008,15,Essendon,Brisbane,Marvel Stadium,40053
2008,15,Geelong,Fremantle,GMHBA Stadium,21293
2008,15,Hawthorn,Sydney,MCG,49529
2008,15,Port Adelaide,North Melbourne,Football Park,19851
2008,15,West Coast,Richmond,Subiaco,37085
2008,15,Western Bulldogs,Melbourne,Marvel Stadium,27446
2008,16,Brisbane,West Coast,Gabba,27784
2008,16,Carlton,Sydney,Marvel Stadium,38401
2008,16,Fremantle,Melbourne,Subiaco,31638
2008,16,Geelong,Western Bulldogs,GMHBA Stadium,24805
2008,16,North Melbourne,Collingwood,Marvel Stadium,46610
2008,16,Port Adelaide,Adelaide,Football Park,31662
2008,16,Richmond,Essendon,MCG,56746
2008,16,St Kilda,Hawthorn,Marvel Stadium,41886
2008,17,Essendon,Collingwood,MCG,64785
2008,17,Hawthorn,Geelong,MCG,86179
2008,17,Melbourne,North Melbourne,MCG,21330
2008,17,Port Adelaide,Fremantle,Football Park,19072
2008,17,Richmond,Brisbane,Marvel Stadium,31275
2008,17,Sydney,Adelaide,SCG,26260
2008,17,West Coast,St Kilda,Subiaco,34037
2008,17,Western Bulldogs,Carlton,Marvel Stadium,37879
2008,18,Adelaide,Carlton,Football Park,40730
2008,18,Collingwood,Hawthorn,MCG,58307
2008,18,Essendon,Melbourne,MCG,46334
2008,18,Fremantle,West Coast,Subiaco,42096
2008,18,Geelong,Richmond,Marvel Stadium,42238
2008,18,North Melbourne,Brisbane,Metricon Stadium,10037
2008,18,St Kilda,Port Adelaide,Marvel Stadium,22878
2008,18,Western Bulldogs,Sydney,UNSW Canberra Oval,13550
2008,19,Adelaide,Richmond,Football Park,37562
2008,19,Carlton,Port Adelaide,Marvel Stadium,29696
2008,19,Collingwood,St Kilda,MCG,52135
2008,19,Hawthorn,Brisbane,University of Tasmania Stadium,19929
2008,19,Melbourne,Geelong,MCG,34610
2008,19,North Melbourne,Western Bulldogs,Marvel Stadium,31957
2008,19,Sydney,Fremantle,SCG,20846
2008,19,West Coast,Essendon,Subiaco,35288
2008,20,Brisbane,Western Bulldogs,Gabba,27315
2008,20,Carlton,North Melbourne,Marvel Stadium,43406
2008,20,Essendon,Adelaide,Marvel Stadium,32184
2008,20,Fremantle,St Kilda,Subiaco,34014
2008,20,Melbourne,West Coast,MCG,17958
2008,20,Port Adelaide,Collingwood,Football Park,23694
2008,20,Richmond,Hawthorn,MCG,44523
2008,20,Sydney,Geelong,ANZ Stadium,44955
2008,21,Brisbane,Carlton,Gabba,34327
2008,21,Collingwood,Sydney,Marvel Stadium,45570
2008,21,Geelong,North Melbourne,GMHBA Stadium,24288
2008,21,Port Adelaide,Melbourne,Football Park,18875
2008,21,Richmond,Fremantle,MCG,24881
2008,21,St Kilda,Adelaide,Marvel Stadium,33811
2008,21,West Coast,Hawthorn,Subiaco,37040
2008,21,Western Bulldogs,Essendon,Marvel Stadium,37294
2008,22,Adelaide,Western Bulldogs,Football Park,37543
2008,22,Carlton,Hawthorn,Marvel Stadium,49057
2008,22,Essendon,St Kilda,Marvel Stadium,46161
2008,22,Fremantle,Collingwood,Subiaco,35106
2008,22,Geelong,West Coast,GMHBA Stadium,21752
2008,22,Melbourne,Richmond,MCG,37046
2008,22,North Melbourne,Port Adelaide,MCG,22144
2008,22,Sydney,Brisbane,SCG,24076
2009,1,Brisbane,West Coast,Gabba,26800
2009,1,Collingwood,Adelaide,MCG,41588
2009,1,Fremantle,Western Bulldogs,Subiaco,34634
2009,1,Hawthorn,Geelong,MCG,69564
2009,1,Melbourne,North Melbourne,MCG,28707
2009,1,Port Adelaide,Essendon,Football Park,28315
2009,1,Richmond,Carlton,MCG,87043
2009,1,St Kilda,Sydney,Marvel Stadium,32442
2009,2,Adelaide,St Kilda,Football Park,41189
2009,2,Carlton,Brisbane,Marvel Stadium,42496
2009,2,Collingwood,Melbourne,MCG,43169
2009,2,Essendon,Fremantle,Marvel Stadium,27461
2009,2,Geelong,Richmond,GMHBA Stadium,22128
2009,2,Sydney,Hawthorn,ANZ Stadium,33116
2009,2,West Coast,Port Adelaide,Subiaco,37826
2009,2,Western Bulldogs,North Melbourne,MCG,34459
2009,3,Brisbane,Sydney,Gabba,24984
2009,3,Carlton,Essendon,MCG,70370
2009,3,Fremantle,Adelaide,Subiaco,30035
2009,3,Geelong,Collingwood,MCG,58521
2009,3,North Melbourne,Hawthorn,Marvel Stadium,34893
2009,3,Port Adelaide,Melbourne,Football Park,21030
2009,3,St Kilda,West Coast,Marvel Stadium,29066
2009,3,Western Bulldogs,Richmond,Marvel Stadium,46261
2009,4,Adelaide,Geelong,Football Park,40418
2009,4,Brisbane,Collingwood,Gabba,34912
2009,4,Hawthorn,Port Adelaide,MCG,33274
2009,4,North Melbourne,Essendon,Marvel Stadium,33842
2009,4,Richmond,Melbourne,MCG,40765
2009,4,St Kilda,Fremantle,Marvel Stadium,26326
2009,4,Sydney,Carlton,SCG,30824
2009,4,West Coast,Western Bulldogs,Subiaco,37758
2009,5,Essendon,Collingwood,MCG,84829
2009,5,Fremantle,Sydney,Subiaco,32884
2009,5,Geelong,Brisbane,GMHBA Stadium,15580
2009,5,Hawthorn,West Coast,University of Tasmania Stadium,17880
2009,5,Melbourne,Adelaide,MCG,14129
2009,5,North Melbourne,Richmond,Marvel Stadium,29224
2009,5,Port Adelaide,St Kilda,Football Park,25426
2009,5,Western Bulldogs,Carlton,Marvel Stadium,44268
2009,6,Brisbane,Essendon,Gabba,29252
2009,6,Hawthorn,Carlton,MCG,69814
2009,6,Melbourne,Geelong,MCG,36932
2009,6,North Melbourne,Collingwood,Marvel Stadium,40087
2009,6,Port Adelaide,Adelaide,Football Park,41558
2009,6,Sydney,Richmond,SCG,25410
2009,6,West Coast,Fremantle,Subiaco,41654
2009,6,Western Bulldogs,St Kilda,Marvel Stadium,36302
2009,7,Adelaide,Western Bulldogs,Football Park,31742
2009,7,Carlton,Fremantle,Metricon Stadium,10294
2009,7,Collingwood,St Kilda,Marvel Stadium,46880
2009,7,Essendon,Hawthorn,Marvel Stadium,50475
2009,7,Geelong,Sydney,GMHBA Stadium,22050
2009,7,North Melbourne,Port Adelaide,Marvel Stadium,14342
2009,7,Richmond,Brisbane,MCG,34646
2009,7,West Coast,Melbourne,Subiaco,35209
2009,8,Brisbane,Adelaide,Gabba,27767
2009,8,Collingwood,Carlton,MCG,82834
2009,8,Fremantle,Hawthorn,Subiaco,39135
2009,8,Geelong,North Melbourne,GMHBA Stadium,20873
2009,8,Melbourne,Western Bulldogs,MCG,28279
2009,8,Port Adelaide,Richmond,Football Park,22034
2009,8,St Kilda,Essendon,Marvel Stadium,45594
2009,8,Sydney,West Coast,ANZ Stadium,33079
2009,9,Adelaide,Carlton,Football Park,41107
2009,9,Geelong,Western Bulldogs,Marvel Stadium,44620
2009,9,Hawthorn,Melbourne,MCG,39395
2009,9,North Melbourne,Fremantle,Marvel Stadium,15436
2009,9,Richmond,Essendon,MCG,73625
2009,9,St Kilda,Brisbane,Marvel Stadium,30673
2009,9,Sydney,Port Adelaide,SCG,23229
2009,9,West Coast,Collingwood,Subiaco,36658
2009,10,Adelaide,Hawthorn,Football Park,40035
2009,10,Carlton,West Coast,Marvel Stadium,39611
2009,10,Collingwood,Port Adelaide,MCG,34793
2009,10,Essendon,Geelong,Marvel Stadium,48852
2009,10,Fremantle,Richmond,Subiaco,35395
2009,10,North Melbourne,Brisbane,Marvel Stadium,21583
2009,10,St Kilda,Melbourne,Metricon Stadium,9112
2009,10,Western Bulldogs,Sydney,UNSW Canberra Oval,12542
2009,11,Brisbane,Carlton,Gabba,33790
2009,11,Essendon,Adelaide,Marvel Stadium,39458
2009,11,Hawthorn,Sydney,MCG,44464
2009,11,Melbourne,Collingwood,MCG,61287
2009,11,North Melbourne,St Kilda,Marvel Stadium,30962
2009,11,Port Adelaide,Fremantle,Football Park,18418
2009,11,Richmond,Western Bulldogs,Marvel Stadium,36483
2009,11,West Coast,Geelong,Subiaco,35355
2009,12,Adelaide,North Melbourne,Football Park,30173
2009,12,Carlton,St Kilda,Marvel Stadium,50820
2009,12,Essendon,Melbourne,Marvel Stadium,42087
2009,12,Fremantle,Geelong,Subiaco,33213
2009,12,Hawthorn,Brisbane,University of Tasmania Stadium,16710
2009,12,Richmond,West Coast,Marvel Stadium,30117
2009,12,Sydney,Collingwood,ANZ Stadium,41042
2009,12,Western Bulldogs,Port Adelaide,TIO Stadium,11306
2009,13,Adelaide,Sydney,Football Park,38064
2009,13,Brisbane,Melbourne,Gabba,23750
2009,13,Collingwood,Fremantle,MCG,44114
2009,13,Essendon,Carlton,MCG,83407
2009,13,Geelong,Port Adelaide,GMHBA Stadium,21142
2009,13,North Melbourne,Western Bulldogs,MCG,31470
2009,13,St Kilda,Richmond,Marvel Stadium,38196
2009,13,West Coast,Hawthorn,Subiaco,31441
2009,14,Collingwood,Essendon,MCG,77699
2009,14,Fremantle,Carlton,Subiaco,34720
2009,14,Melbourne,West Coast,MCG,23149
2009,14,Port Adelaide,Brisbane,Football Park,20293
2009,14,Richmond,Adelaide,Metricon Stadium,11174
2009,14,St Kilda,Geelong,Marvel Stadium,54444
2009,14,Sydney,North Melbourne,SCG,21929
2009,14,Western Bulldogs,Hawthorn,Marvel Stadium,36827
2009,15,Adelaide,Fremantle,Football Park,32451
2009,15,Brisbane,Geelong,Gabba,34274
2009,15,Carlton,Richmond,MCG,50784
2009,15,Hawthorn,North Melbourne,University of Tasmania Stadium,15008
2009,15,Melbourne,Port Adelaide,MCG,15888
2009,15,Sydney,Essendon,SCG,30924
2009,15,West Coast,St Kilda,Subiaco,36259
2009,15,Western Bulldogs,Collingwood,Marvel Stadium,51382
2009,16,Carlton,Sydney,Marvel Stadium,42018
2009,16,Collingwood,Hawthorn,MCG,66149
2009,16,Essendon,Western Bulldogs,Marvel Stadium,47120
2009,16,Fremantle,Brisbane,Subiaco,22595
2009,16,Geelong,Melbourne,GMHBA Stadium,21160
2009,16,Port Adelaide,West Coast,Football Park,21106
2009,16,Richmond,North Melbourne,MCG,30604
2009,16,St Kilda,Adelaide,Marvel Stadium,31940
2009,17,Adelaide,Port Adelaide,Football Park,46859
2009,17,Brisbane,North Melbourne,Gabba,25509
2009,17,Carlton,Collingwood,MCG,84938
2009,17,Essendon,Richmond,MCG,47412
2009,17,Fremantle,West Coast,Subiaco,39536
2009,17,Geelong,Hawthorn,MCG,64803
2009,17,Melbourne,Sydney,UNSW Canberra Oval,7311
2009,17,St Kilda,Western Bulldogs,Marvel Stadium,45082
2009,18,Collingwood,Brisbane,MCG,47268
2009,18,Geelong,Adelaide,GMHBA Stadium,21686
2009,18,Melbourne,Richmond,MCG,37438
2009,18,North Melbourne,Carlton,Marvel Stadium,38554
2009,18,Port Adelaide,Hawthorn,Football Park,25154
2009,18,Sydney,St Kilda,SCG,27805
2009,18,West Coast,Essendon,Subiaco,35765
2009,18,Western Bulldogs,Fremantle,Marvel Stadium,19065
2009,19,Adelaide,Collingwood,Football Park,45128
2009,19,Carlton,Geelong,MCG,55057
2009,19,Essendon,Brisbane,MCG,41636
2009,19,Fremantle,Port Adelaide,Subiaco,30029
2009,19,Hawthorn,St Kilda,University of Tasmania Stadium,20011
2009,19,North Melbourne,Melbourne,Marvel Stadium,16594
2009,19,Richmond,Sydney,MCG,32216
2009,19,Western Bulldogs,West Coast,Marvel Stadium,22417
2009,20,Brisbane,Western Bulldogs,Gabba,33421
2009,20,Essendon,St Kilda,Marvel Stadium,41410
2009,20,Hawthorn,Adelaide,MCG,32583
2009,20,Melbourne,Fremantle,MCG,13004
2009,20,Port Adelaide,Carlton,Football Park,27221
2009,20,Richmond,Collingwood,MCG,63366
2009,20,Sydney,Geelong,ANZ Stadium,40261
2009,20,West Coast,North Melbourne,Subiaco,32472
2009,21,Adelaide,West Coast,Football Park,39640
2009,21,Brisbane,Port Adelaide,Gabba,26437
2009,21,Carlton,Melbourne,Marvel Stadium,37433
2009,21,Collingwood,Sydney,MCG,54400
2009,21,Fremantle,Essendon,Subiaco,32413
2009,21,Richmond,Hawthorn,MCG,34779
2009,21,St Kilda,North Melbourne,Marvel Stadium,30522
2009,21,Western Bulldogs,Geelong,Marvel Stadium,46818
2009,22,Carlton,Adelaide,Marvel Stadium,42356
2009,22,Collingwood,Western Bulldogs,Marvel Stadium,48888
2009,22,Geelong,Fremantle,GMHBA Stadium,18196
2009,22,Hawthorn,Essendon,MCG,77278
2009,22,Melbourne,St Kilda,MCG,36748
2009,22,Port Adelaide,North Melbourne,Football Park,17284
2009,22,Sydney,Brisbane,SCG,27933
2009,22,West Coast,Richmond,Subiaco,39755
2010,1,Brisbane,West Coast,Gabba,29201
2010,1,Fremantle,Adelaide,Subiaco,30976
2010,1,Geelong,Essendon,MCG,57772
2010,1,Melbourne,Hawthorn,MCG,45615
2010,1,Port Adelaide,North Melbourne,Football Park,21205
2010,1,Richmond,Carlton,MCG,72010
2010,1,Sydney,St Kilda,ANZ Stadium,31330
2010,1,Western Bulldogs,Collingwood,Marvel Stadium,49000
2010,2,Adelaide,Sydney,Football Park,36041
2010,2,Brisbane,Carlton,Gabba,36780
2010,2,Collingwood,Melbourne,MCG,50421
2010,2,Essendon,Fremantle,Marvel Stadium,29651
2010,2,Hawthorn,Geelong,MCG,68628
2010,2,Richmond,Western Bulldogs,MCG,27358
2010,2,St Kilda,North Melbourne,Marvel Stadium,32006
2010,2,West Coast,Port Adelaide,Subiaco,37010
2010,3,Carlton,Essendon,MCG,71006
2010,3,Fremantle,Geelong,Subiaco,38762
2010,3,Melbourne,Adelaide,MCG,23335
2010,3,North Melbourne,West Coast,Marvel Stadium,18394
2010,3,Port Adelaide,Brisbane,Football Park,23306
2010,3,St Kilda,Collingwood,Marvel Stadium,49669
2010,3,Sydney,Richmond,SCG,28414
2010,3,Western Bulldogs,Hawthorn,Marvel Stadium,35933
2010,4,Adelaide,Carlton,Football Park,38321
2010,4,Brisbane,Western Bulldogs,Gabba,33323
2010,4,Collingwood,Hawthorn,MCG,67668
2010,4,Geelong,Port Adelaide,GMHBA Stadium,25539
2010,4,North Melbourne,Sydney,Marvel Stadium,23646
2010,4,Richmond,Melbourne,MCG,42594
2010,4,St Kilda,Fremantle,Marvel Stadium,29814
2010,4,West Coast,Essendon,Subiaco,38676
2010,5,Carlton,Geelong,MCG,71399
2010,5,Collingwood,Essendon,MCG,90070
2010,5,Fremantle,Richmond,Subiaco,38010
2010,5,Hawthorn,North Melbourne,University of Tasmania Stadium,16301
2010,5,Melbourne,Brisbane,MCG,36396
2010,5,Port Adelaide,St Kilda,Football Park,23355
2010,5,Sydney,West Coast,SCG,28422
2010,5,Western Bulldogs,Adelaide,Marvel Stadium,26884
2010,6,Adelaide,Port Adelaide,Football Park,40371
2010,6,Carlton,Collingwood,MCG,80645
2010,6,Essendon,Hawthorn,MCG,61006
2010,6,Geelong,Richmond,GMHBA Stadium,24106
2010,6,North Melbourne,Melbourne,Marvel Stadium,26763
2010,6,Sydney,Brisbane,SCG,30975
2010,6,West Coast,Fremantle,Subiaco,40886
2010,6,Western Bulldogs,St Kilda,Marvel Stadium,43072
2010,7,Adelaide,Richmond,Football Park,31196
2010,7,Brisbane,Fremantle,Gabba,27739
2010,7,Collingwood,North Melbourne,MCG,52696
2010,7,Essendon,Port Adelaide,Marvel Stadium,29248
2010,7,Geelong,Sydney,GMHBA Stadium,25970
2010,7,Melbourne,Western Bulldogs,MCG,45444
2010,7,St Kilda,Carlton,Marvel Stadium,42866
2010,7,West Coast,Hawthorn,Subiaco,35864
2010,8,Brisbane,Geelong,Gabba,33629
2010,8,Fremantle,Collingwood,Subiaco,41624
2010,8,Melbourne,West Coast,MCG,28592
2010,8,North Melbourne,Adelaide,Marvel Stadium,16479
2010,8,Port Adelaide,Carlton,Football Park,30228
2010,8,Richmond,Hawthorn,MCG,41563
2010,8,St Kilda,Essendon,Marvel Stadium,39204
2010,8,Western Bulldogs,Sydney,UNSW Canberra Oval,14308
2010,9,Adelaide,Brisbane,Football Park,31517
2010,9,Carlton,Hawthorn,Marvel Stadium,47484
2010,9,Collingwood,Geelong,MCG,88115
2010,9,Essendon,Richmond,MCG,64709
2010,9,Melbourne,Port Adelaide,TIO Stadium,8848
2010,9,North Melbourne,Western Bulldogs,Marvel Stadium,30794
2010,9,Sydney,Fremantle,SCG,24819
2010,9,West Coast,St Kilda,Subiaco,36244
2010,10,Brisbane,Collingwood,Gabba,34512
2010,10,Carlton,West Coast,Marvel Stadium,29175
2010,10,Essendon,Western Bulldogs,Marvel Stadium,45742
2010,10,Fremantle,North Melbourne,Subiaco,36175
2010,10,Geelong,Melbourne,GMHBA Stadium,24525
2010,10,Hawthorn,Sydney,MCG,36003
2010,10,Port Adelaide,Richmond,Football Park,16694
2010,10,St Kilda,Adelaide,Marvel Stadium,28708
2010,11,Adelaide,Fremantle,Football Park,35605
2010,11,Carlton,Melbourne,MCG,49745
2010,11,Collingwood,Western Bulldogs,Marvel Stadium,40813
2010,11,Hawthorn,Port Adelaide,MCG,21287
2010,11,North Melbourne,Brisbane,Marvel Stadium,19100
2010,11,Richmond,St Kilda,Marvel Stadium,32858
2010,11,Sydney,Essendon,SCG,29329
2010,11,West Coast,Geelong,Subiaco,33784
2010,12,Essendon,Geelong,Marvel Stadium,46358
2010,12,Fremantle,St Kilda,Subiaco,37569
2010,12,Hawthorn,Adelaide,University of Tasmania Stadium,16167
2010,12,Melbourne,Collingwood,MCG,67454
2010,12,North Melbourne,Carlton,Marvel Stadium,43732
2010,12,Port Adelaide,Sydney,Football Park,20106
2010,12,Richmond,West Coast,MCG,30870
2010,12,Western Bulldogs,Brisbane,Marvel Stadium,30831
2010,13,Adelaide,Melbourne,Football Park,34422
2010,13,Brisbane,Richmond,Gabba,28415
2010,13,Carlton,Fremantle,Marvel Stadium,28869
2010,13,Hawthorn,Essendon,MCG,54148
2010,13,North Melbourne,Port Adelaide,Marvel Stadium,15109
2010,13,St Kilda,Geelong,MCG,58208
2010,13,Sydney,Collingwood,ANZ Stadium,43585
2010,13,West Coast,Western Bulldogs,Subiaco,34280
2010,14,Adelaide,Essendon,Football Park,37296
2010,14,Carlton,Brisbane,Marvel Stadium,35623
2010,14,Collingwood,West Coast,Marvel Stadium,38781
2010,14,Fremantle,Port Adelaide,Subiaco,32442
2010,14,Geelong,North Melbourne,GMHBA Stadium,25159
2010,14,Hawthorn,Western Bulldogs,MCG,47454
2010,14,Richmond,Sydney,MCG,39386
2010,14,St Kilda,Melbourne,Marvel Stadium,31993
2010,15,Brisbane,St Kilda,Gabba,29329
2010,15,Carlton,Western Bulldogs,Marvel Stadium,37517
2010,15,Geelong,Hawthorn,MCG,69220
2010,15,Melbourne,Essendon,MCG,49203
2010,15,Port Adelaide,Collingwood,Football Park,24260
2010,15,Richmond,Fremantle,Marvel Stadium,25707
2010,15,Sydney,North Melbourne,SCG,23856
2010,15,West Coast,Adelaide,Subiaco,26976
2010,16,Adelaide,Geelong,Football Park,41195
2010,16,Carlton,Sydney,Marvel Stadium,31915
2010,16,Collingwood,St Kilda,MCG,81386
2010,16,Essendon,West Coast,Marvel Stadium,26991
2010,16,Fremantle,Melbourne,Subiaco,32816
2010,16,Hawthorn,Brisbane,University of Tasmania Stadium,16690
2010,16,Richmond,North Melbourne,MCG,42723
2010,16,Western Bulldogs,Port Adelaide,TIO Stadium,11080
2010,17,Collingwood,Richmond,MCG,66727
2010,17,Geelong,Brisbane,GMHBA Stadium,24508
2010,17,Melbourne,Sydney,MCG,29374
2010,17,North Melbourne,Essendon,Marvel Stadium,30330
2010,17,Port Adelaide,Adelaide,Football Park,36788
2010,17,St Kilda,Hawthorn,Marvel Stadium,49373
2010,17,West Coast,Carlton,Subiaco,35925
2010,17,Western Bulldogs,Fremantle,Marvel Stadium,26797
2010,18,Brisbane,Melbourne,Gabba,26144
2010,18,Collingwood,Carlton,MCG,76980
2010,18,Essendon,St Kilda,Marvel Stadium,37165
2010,18,Fremantle,West Coast,Subiaco,40451
2010,18,Port Adelaide,Hawthorn,Football Park,22340
2010,18,Richmond,Adelaide,MCG,19226
2010,18,Sydney,Geelong,ANZ Stadium,30710
2010,18,Western Bulldogs,North Melbourne,Marvel Stadium,28038
2010,19,Adelaide,Western Bulldogs,Football Park,29321
2010,19,Essendon,Carlton,MCG,57095
2010,19,Geelong,Collingwood,MCG,84401
2010,19,Melbourne,Richmond,MCG,45844
2010,19,North Melbourne,Fremantle,Marvel Stadium,14891
2010,19,St Kilda,Port Adelaide,Marvel Stadium,22467
2010,19,Sydney,Hawthorn,SCG,29431
2010,19,West Coast,Brisbane,Subiaco,32587
2010,20,Brisbane,Adelaide,Gabba,25403
2010,20,Carlton,Richmond,MCG,44716
2010,20,Essendon,Collingwood,MCG,59277
2010,20,Fremantle,Sydney,Subiaco,34087
2010,20,Hawthorn,Melbourne,MCG,48211
2010,20,North Melbourne,St Kilda,Marvel Stadium,23118
2010,20,Port Adelaide,West Coast,Football Park,14113
2010,20,Western Bulldogs,Geelong,Marvel Stadium,42199
2010,21,Collingwood,Adelaide,MCG,42159
2010,21,Essendon,Brisbane,Marvel Stadium,28785
2010,21,Geelong,Carlton,Marvel Stadium,45172
2010,21,Hawthorn,Fremantle,University of Tasmania Stadium,15532
2010,21,Port Adelaide,Melbourne,Football Park,21086
2010,21,St Kilda,Richmond,Marvel Stadium,33944
2010,21,Sydney,Western Bulldogs,SCG,36554
2010,21,West Coast,North Melbourne,Subiaco,32007
2010,22,Adelaide,St Kilda,Football Park,38121
2010,22,Brisbane,Sydney,Gabba,24789
2010,22,Fremantle,Carlton,Subiaco,39376
2010,22,Geelong,West Coast,GMHBA Stadium,24099
2010,22,Hawthorn,Collingwood,MCG,76218
